Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_31_107,VGND,li1,55.6600,97.9200,0.000097
FILLER_31_87,VGND,li1,46.4600,97.9200,0.000082
FILLER_31_53,VGND,li1,30.5900,97.9200,0.000047
FILLER_31_40,VGND,li1,24.8400,97.9200,0.000031
FILLER_31_28,VGND,li1,19.3200,97.9200,0.000033
FILLER_31_7,VGND,li1,11.5000,97.9200,0.000034
FILLER_30_221,VGND,li1,107.8700,92.4800,0.000168
FILLER_30_195,VGND,li1,95.4500,92.4800,0.000161
FILLER_30_164,VGND,li1,82.3400,92.4800,0.000148
FILLER_30_147,VGND,li1,73.3700,92.4800,0.000135
FILLER_30_124,VGND,li1,62.7900,92.4800,0.000119
FILLER_30_118,VGND,li1,61.1800,92.4800,0.000114
FILLER_30_108,VGND,li1,55.6600,92.4800,0.000103
FILLER_30_93,VGND,li1,48.7600,92.4800,0.000092
FILLER_30_85,VGND,li1,46.4600,92.4800,0.000088
FILLER_30_54,VGND,li1,30.8200,92.4800,0.000051
FILLER_30_3,VGND,li1,7.5900,92.4800,0.000044
FILLER_29_225,VGND,li1,109.7100,92.4800,0.000168
FILLER_29_222,VGND,li1,108.1000,92.4800,0.000168
FILLER_29_205,VGND,li1,100.0500,92.4800,0.000165
FILLER_29_186,VGND,li1,91.7700,92.4800,0.000159
FILLER_29_169,VGND,li1,83.4900,92.4800,0.000150
FILLER_29_137,VGND,li1,69.4600,92.4800,0.000131
FILLER_29_122,VGND,li1,62.1000,92.4800,0.000119
FILLER_29_91,VGND,li1,47.6100,92.4800,0.000088
FILLER_29_83,VGND,li1,45.5400,92.4800,0.000083
FILLER_29_57,VGND,li1,32.4300,92.4800,0.000051
FILLER_29_54,VGND,li1,30.8200,92.4800,0.000051
FILLER_29_28,VGND,li1,18.6300,92.4800,0.000040
FILLER_29_21,VGND,li1,15.4100,92.4800,0.000042
FILLER_29_3,VGND,li1,7.3600,92.4800,0.000044
FILLER_28_227,VGND,li1,110.1700,87.0400,0.000344
FILLER_28_211,VGND,li1,102.8100,87.0400,0.000344
FILLER_28_195,VGND,li1,95.4500,87.0400,0.000342
FILLER_28_191,VGND,li1,94.3000,87.0400,0.000341
FILLER_28_176,VGND,li1,87.8600,87.0400,0.000333
FILLER_28_158,VGND,li1,78.4300,87.0400,0.000317
FILLER_28_152,VGND,li1,76.8200,87.0400,0.000311
FILLER_28_138,VGND,li1,69.4600,87.0400,0.000296
FILLER_28_96,VGND,li1,49.9100,87.0400,0.000221
FILLER_28_85,VGND,li1,45.0800,87.0400,0.000196
FILLER_28_75,VGND,li1,40.2500,87.0400,0.000173
FILLER_28_64,VGND,li1,35.6500,87.0400,0.000145
FILLER_28_25,VGND,li1,17.7100,87.0400,0.000088
FILLER_28_15,VGND,li1,12.8800,87.0400,0.000089
FILLER_28_7,VGND,li1,10.5800,87.0400,0.000089
FILLER_27_225,VGND,li1,109.7100,87.0400,0.000344
FILLER_27_223,VGND,li1,108.3300,87.0400,0.000344
FILLER_27_219,VGND,li1,107.1800,87.0400,0.000344
FILLER_27_209,VGND,li1,101.8900,87.0400,0.000343
FILLER_27_177,VGND,li1,87.4000,87.0400,0.000333
FILLER_27_165,VGND,li1,82.1100,87.0400,0.000321
FILLER_27_155,VGND,li1,77.0500,87.0400,0.000311
FILLER_27_149,VGND,li1,75.4400,87.0400,0.000311
FILLER_27_113,VGND,li1,57.7300,87.0400,0.000252
FILLER_27_93,VGND,li1,48.9900,87.0400,0.000211
FILLER_27_19,VGND,li1,14.9500,87.0400,0.000089
FILLER_27_7,VGND,li1,9.4300,87.0400,0.000089
FILLER_26_223,VGND,li1,108.3300,81.6000,0.000425
FILLER_26_206,VGND,li1,100.5100,81.6000,0.000423
FILLER_26_193,VGND,li1,94.9900,81.6000,0.000419
FILLER_26_175,VGND,li1,86.4800,81.6000,0.000402
FILLER_26_149,VGND,li1,74.2900,81.6000,0.000381
FILLER_26_118,VGND,li1,60.2600,81.6000,0.000323
FILLER_26_102,VGND,li1,52.9000,81.6000,0.000283
FILLER_26_66,VGND,li1,36.3400,81.6000,0.000183
FILLER_26_53,VGND,li1,30.8200,81.6000,0.000134
FILLER_25_225,VGND,li1,109.7100,81.6000,0.000425
FILLER_25_223,VGND,li1,108.3300,81.6000,0.000425
FILLER_25_204,VGND,li1,100.0500,81.6000,0.000423
FILLER_25_166,VGND,li1,82.3400,81.6000,0.000397
FILLER_25_158,VGND,li1,80.0400,81.6000,0.000393
FILLER_25_123,VGND,li1,62.5600,81.6000,0.000334
FILLER_25_113,VGND,li1,57.9600,81.6000,0.000308
FILLER_25_101,VGND,li1,52.4400,81.6000,0.000283
FILLER_25_73,VGND,li1,39.3300,81.6000,0.000203
FILLER_25_45,VGND,li1,26.9100,81.6000,0.000115
FILLER_25_27,VGND,li1,18.4000,81.6000,0.000100
FILLER_24_227,VGND,li1,110.1700,76.1600,0.000160
FILLER_24_206,VGND,li1,100.9700,76.1600,0.000159
FILLER_24_193,VGND,li1,94.9900,76.1600,0.000157
FILLER_24_184,VGND,li1,90.3900,76.1600,0.000155
FILLER_24_176,VGND,li1,88.3200,76.1600,0.000154
FILLER_24_166,VGND,li1,82.5700,76.1600,0.000151
FILLER_24_138,VGND,li1,69.4600,76.1600,0.000141
FILLER_24_96,VGND,li1,49.9100,76.1600,0.000110
FILLER_24_81,VGND,li1,43.4700,76.1600,0.000093
FILLER_24_40,VGND,li1,24.1500,76.1600,0.000042
FILLER_24_26,VGND,li1,17.9400,76.1600,0.000046
FILLER_24_18,VGND,li1,15.6400,76.1600,0.000046
FILLER_24_3,VGND,li1,8.2800,76.1600,0.000046
FILLER_23_225,VGND,li1,109.7100,76.1600,0.000160
FILLER_23_217,VGND,li1,106.0300,76.1600,0.000160
FILLER_23_204,VGND,li1,100.2800,76.1600,0.000159
FILLER_23_164,VGND,li1,81.8800,76.1600,0.000151
FILLER_23_154,VGND,li1,76.5900,76.1600,0.000148
FILLER_23_146,VGND,li1,74.5200,76.1600,0.000146
FILLER_23_92,VGND,li1,48.7600,76.1600,0.000110
FILLER_23_84,VGND,li1,45.0800,76.1600,0.000100
FILLER_23_57,VGND,li1,33.1200,76.1600,0.000068
FILLER_23_55,VGND,li1,31.0500,76.1600,0.000063
FILLER_23_36,VGND,li1,22.3100,76.1600,0.000045
FILLER_23_28,VGND,li1,20.2400,76.1600,0.000046
FILLER_23_19,VGND,li1,14.4900,76.1600,0.000046
FILLER_23_15,VGND,li1,13.3400,76.1600,0.000046
FILLER_23_3,VGND,li1,9.6600,76.1600,0.000046
FILLER_22_188,VGND,li1,93.8400,70.7200,0.000167
FILLER_22_145,VGND,li1,72.9100,70.7200,0.000143
FILLER_22_130,VGND,li1,65.7800,70.7200,0.000133
FILLER_22_122,VGND,li1,63.4800,70.7200,0.000129
FILLER_22_114,VGND,li1,58.1900,70.7200,0.000119
FILLER_22_106,VGND,li1,56.1200,70.7200,0.000116
FILLER_22_83,VGND,li1,43.9300,70.7200,0.000092
FILLER_22_56,VGND,li1,31.7400,70.7200,0.000059
FILLER_22_29,VGND,li1,19.3200,70.7200,0.000039
FILLER_22_22,VGND,li1,17.0200,70.7200,0.000040
FILLER_22_7,VGND,li1,10.1200,70.7200,0.000043
FILLER_21_225,VGND,li1,109.7100,70.7200,0.000172
FILLER_21_169,VGND,li1,84.1800,70.7200,0.000160
FILLER_21_164,VGND,li1,81.8800,70.7200,0.000157
FILLER_21_147,VGND,li1,73.3700,70.7200,0.000143
FILLER_21_126,VGND,li1,64.1700,70.7200,0.000129
FILLER_21_117,VGND,li1,59.5700,70.7200,0.000119
FILLER_21_113,VGND,li1,58.4200,70.7200,0.000119
